Linux 6.8.0-52-generic (SnowBrain) 	07.03.2025 	_x86_64_	(4 CPU)

14.39.18     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
14.59.43     all    1,00    0,00    0,50    0,00    0,00    0,00    0,00    0,00    0,00   98,50
14.59.44     all    3,50    0,00    4,50    0,50    0,00    0,00    0,00    0,00    0,00   91,50
14.59.45     all    1,52    0,00    2,78    0,00    0,00    0,00    0,00    0,00    0,00   95,70
14.59.46     all    2,00    0,00    2,99    0,00    0,00    0,00    0,00    0,00    0,00   95,01
14.59.47     all    1,51    0,00    0,50    0,00    0,00    0,00    0,00    0,00    0,00   97,99
14.59.48     all    1,75    0,00    2,01    0,25    0,00    0,00    0,00    0,00    0,00   95,99
14.59.49     all    0,50    0,00    1,00    0,25    0,00    0,00    0,00    0,00    0,00   98,25
14.59.50     all    2,51    0,00    3,01    0,00    0,00    0,00    0,00    0,00    0,00   94,49
14.59.51     all    0,50    0,00    0,25    0,00    0,00    0,00    0,00    0,00    0,00   99,25
14.59.52     all    3,52    0,00    2,01    0,00    0,00    0,00    0,00    0,00    0,00   94,47
14.59.53     all    0,25    0,00    0,00    0,00    0,00    0,00    0,00    0,00    0,00   99,75
14.59.54     all    2,01    0,00    3,02    0,25    0,00    0,00    0,00    0,00    0,00   94,72
14.59.55     all   10,08    0,00    4,03    0,25    0,00    0,50    0,00    0,00    0,00   85,14
14.59.56     all   21,71    0,00    6,98    0,26    0,00    0,00    0,00    0,00    0,00   71,06
14.59.57     all   12,24    0,00    6,38    0,00    0,00    0,00    0,00    0,00    0,00   81,38
14.59.58     all   31,46    0,00    8,95    0,51    0,00    0,26    0,00    0,00    0,00   58,82
14.59.59     all   51,53    0,00   12,76    0,77    0,00    0,51    0,00    0,00    0,00   34,44
15.00.00     all   36,73    0,00    7,40    0,00    0,00    0,00    0,00    0,00    0,00   55,87
15.00.01     all   42,07    0,00    7,30    0,25    0,00    0,00    0,00    0,00    0,00   50,38
15.00.02     all   25,81    0,00    0,50    0,00    0,00    0,25    0,00    0,00    0,00   73,43
15.00.03     all   26,75    0,00    2,75    0,00    0,00    0,00    0,00    0,00    0,00   70,50
15.00.04     all   25,88    0,00    0,50    0,25    0,00    0,00    0,00    0,00    0,00   73,37
15.00.05     all   29,04    0,00    4,55    0,00    0,00    0,00    0,00    0,00    0,00   66,41
15.00.06     all   27,43    0,00    2,00    0,00    0,00    0,00    0,00    0,00    0,00   70,57
15.00.07     all   26,45    0,00    2,52    0,00    0,00    0,00    0,00    0,00    0,00   71,03
15.00.08     all   25,56    0,00    0,50    0,00    0,00    0,00    0,00    0,00    0,00   73,93
15.00.09     all   26,82    0,00    2,26    0,00    0,00    0,00    0,00    0,00    0,00   70,93
15.00.10     all   28,28    0,00    1,01    0,25    0,00    0,00    0,00    0,00    0,00   70,45
15.00.11     all   35,44    0,00    5,57    0,25    0,00    0,00    0,00    0,00    0,00   58,73
15.00.12     all   49,11    0,00   10,89    1,01    0,00    0,25    0,00    0,00    0,00   38,73
15.00.13     all   51,90    0,00    4,81    0,00    0,00    0,00    0,00    0,00    0,00   43,29
15.00.14     all    7,09    0,00    4,30    0,00    0,00    0,00    0,00    0,00    0,00   88,61
15.00.15     all    2,78    0,00    2,02    0,51    0,00    0,00    0,00    0,00    0,00   94,70
15.00.16     all    1,76    0,00    2,77    0,00    0,00    0,00    0,00    0,00    0,00   95,47
15.00.17     all    1,00    0,00    0,25    0,00    0,00    0,00    0,00    0,00    0,00   98,75
15.00.18     all    2,02    0,00    2,52    0,00    0,00    0,00    0,00    0,00    0,00   95,47
15.00.19     all    6,57    0,00    3,54    0,00    0,00    0,00    0,00    0,00    0,00   89,90
15.00.20     all    5,82    0,00    5,32    0,25    0,00    0,00    0,00    0,00    0,00   88,61
15.00.21     all   12,63    0,00    7,07    0,00    0,00    0,00    0,00    0,00    0,00   80,30
15.00.22     all   26,21    0,00   10,43    0,76    0,00    0,76    0,00    0,00    0,00   61,83
15.00.23     all   32,49    0,00   14,72    0,00    0,00    0,00    0,00    0,00    0,00   52,79
15.00.24     all   51,02    0,00   26,14    0,00    0,00    0,00    0,00    0,00    0,00   22,84
15.00.25     all   69,92    0,00   23,06    0,00    0,00    0,50    0,00    0,00    0,00    6,52
15.00.26     all   52,79    0,00   14,21    1,27    0,00    0,25    0,00    0,00    0,00   31,47
15.00.27     all   82,12    0,00   12,59    0,25    0,00    0,76    0,00    0,00    0,00    4,28
15.00.28     all   19,13    0,00    5,10    0,26    0,00    0,00    0,00    0,00    0,00   75,51
15.00.29     all   22,59    0,00    8,63    0,25    0,00    0,25    0,00    0,00    0,00   68,27
15.00.30     all   13,62    0,00    5,14    0,77    0,00    0,00    0,00    0,00    0,00   80,46
15.00.31     all   16,58    0,00    9,18    0,00    0,00    0,26    0,00    0,00    0,00   73,98
15.00.32     all   14,10    0,00    4,36    0,26    0,00    0,00    0,00    0,00    0,00   81,28
15.00.33     all    6,03    0,00    4,77    0,00    0,00    0,00    0,00    0,00    0,00   89,20
15.00.34     all    0,76    0,00    0,00    0,00    0,00    0,00    0,00    0,00    0,00   99,24
15.00.35     all    0,50    0,00    1,25    0,00    0,00    0,25    0,00    0,00    0,00   97,99
15.00.36     all    1,75    0,00    2,00    0,00    0,00    0,00    0,00    0,00    0,00   96,25
15.00.37     all    0,50    0,00    0,50    0,50    0,00    0,00    0,00    0,00    0,00   98,50
15.00.38     all    4,02    0,00    4,27    0,00    0,00    0,00    0,00    0,00    0,00   91,71
15.00.39     all    0,25    0,00    0,25    0,00    0,00    0,00    0,00    0,00    0,00   99,50
15.00.40     all    1,51    0,00    2,01    0,00    0,00    0,00    0,00    0,00    0,00   96,48
15.00.41     all    0,75    0,00    0,75    0,00    0,00    0,00    0,00    0,00    0,00   98,50
15.00.42     all    1,50    0,00    2,26    0,00    0,00    0,00    0,00    0,00    0,00   96,24
15.00.43     all    0,75    0,00    0,50    0,50    0,00    0,00    0,00    0,00    0,00   98,25
15.00.44     all   17,09    0,00    8,79    0,50    0,00    0,25    0,00    0,00    0,00   73,37
15.00.45     all    6,38    0,00    3,06    0,00    0,00    0,00    0,00    0,00    0,00   90,56
15.00.46     all   18,11    0,00    8,67    0,26    0,00    0,26    0,00    0,00    0,00   72,70
15.00.47     all   23,14    0,00    6,43    0,51    0,00    0,26    0,00    0,00    0,00   69,67
15.00.48     all    8,14    0,00    6,36    0,00    0,00    0,00    0,00    0,00    0,00   85,50
15.00.49     all   27,51    0,00    6,68    1,03    0,00    0,26    0,00    0,00    0,00   64,52
15.00.50     all   28,02    0,00    9,00    0,51    0,00    0,00    0,00    0,00    0,00   62,47
15.00.51     all   24,49    0,00    5,56    0,00    0,00    0,25    0,00    0,00    0,00   69,70
15.00.52     all   46,72    0,00   10,61    0,25    0,00    0,25    0,00    0,00    0,00   42,17
15.00.53     all   28,82    0,00    4,01    0,25    0,00    0,00    0,00    0,00    0,00   66,92
15.00.54     all   26,13    0,00    0,75    0,00    0,00    0,00    0,00    0,00    0,00   73,12
15.00.55     all   26,70    0,00    2,27    0,00    0,00    0,00    0,00    0,00    0,00   71,03
15.00.56     all   25,69    0,00    0,25    0,00    0,00    0,00    0,00    0,00    0,00   74,06
15.00.57     all   26,45    0,00    2,52    0,00    0,00    0,00    0,00    0,00    0,00   71,03
15.00.58     all   25,50    0,00    0,25    0,25    0,00    0,00    0,00    0,00    0,00   74,00
15.00.59     all   27,07    0,00    2,76    0,00    0,00    0,00    0,00    0,00    0,00   70,18
15.01.00     all   26,13    0,00    0,75    0,00    0,00    0,00    0,00    0,00    0,00   73,12
15.01.01     all   27,32    0,00    2,76    0,00    0,00    0,00    0,00    0,00    0,00   69,92
15.01.02     all   25,56    0,00    0,25    0,00    0,00    0,00    0,00    0,00    0,00   74,19
15.01.03     all    8,29    0,00    4,27    0,50    0,00    0,00    0,00    0,00    0,00   86,93
15.01.04     all   62,72    0,00    8,82    0,00    0,00    0,00    0,00    0,00    0,00   28,46
15.01.05     all    2,78    0,00    3,28    0,00    0,00    0,00    0,00    0,00    0,00   93,94
15.01.06     all    2,49    0,00    1,74    0,00    0,00    0,00    0,00    0,00    0,00   95,77
15.01.07     all   15,64    0,00    6,15    0,00    0,00    0,26    0,00    0,00    0,00   77,95
15.01.08     all    6,60    0,00    3,81    0,25    0,00    0,00    0,00    0,00    0,00   89,34
15.01.09     all   27,30    0,00    9,18    0,51    0,00    0,00    0,00    0,00    0,00   63,01
15.01.10     all    2,77    0,00    3,78    0,00    0,00    0,00    0,00    0,00    0,00   93,45
15.01.11     all    1,77    0,00    0,76    0,00    0,00    0,00    0,00    0,00    0,00   97,47
15.01.12     all    2,26    0,00    2,01    0,00    0,00    0,00    0,00    0,00    0,00   95,73
15.01.13     all    2,51    0,00    1,76    0,25    0,00    0,00    0,00    0,00    0,00   95,48
15.01.14     all    1,76    0,00    2,76    0,00    0,00    0,00    0,00    0,00    0,00   95,48
15.01.15     all    0,75    0,00    0,50    0,00    0,00    0,00    0,00    0,00    0,00   98,75
15.01.16     all    1,51    0,00    2,52    0,00    0,00    0,00    0,00    0,00    0,00   95,97
15.01.17     all    1,01    0,00    0,50    0,00    0,00    0,25    0,00    0,00    0,00   98,24
15.01.18     all    4,52    0,00    4,02    0,50    0,00    0,00    0,00    0,00    0,00   90,95
15.01.19     all    2,01    0,00    3,27    0,00    0,00    0,25    0,00    0,00    0,00   94,47
15.01.20     all    1,75    0,00    2,76    0,00    0,00    0,00    0,00    0,00    0,00   95,49
15.01.21     all    7,77    0,00    5,01    0,00    0,00    0,00    0,00    0,00    0,00   87,22
15.01.22     all    1,26    0,00    2,27    0,00    0,00    0,00    0,00    0,00    0,00   96,47
15.01.23     all    2,00    0,00    1,00    0,00    0,00    0,00    0,00    0,00    0,00   97,01
15.01.24     all    2,01    0,00    2,01    0,25    0,00    0,00    0,00    0,00    0,00   95,73
15.01.25     all    0,25    0,00    0,25    0,25    0,00    0,00    0,00    0,00    0,00   99,25
15.01.26     all   20,10    0,00    6,11    0,51    0,00    0,25    0,00    0,00    0,00   73,03
15.01.27     all   12,21    0,00    7,38    0,00    0,00    0,00    0,00    0,00    0,00   80,41
15.01.28     all   26,55    0,00    6,70    0,26    0,00    0,26    0,00    0,00    0,00   66,24
15.01.29     all   26,41    0,00   10,77    1,03    0,00    0,26    0,00    0,00    0,00   61,54
15.01.30     all   40,36    0,00    6,09    0,00    0,00    0,00    0,00    0,00    0,00   53,55
15.01.31     all   38,19    0,00   12,56    0,25    0,00    0,25    0,00    0,00    0,00   48,74
15.01.32     all   27,46    0,00    1,01    0,00    0,00    0,00    0,00    0,00    0,00   71,54
15.01.33     all   28,14    0,00    2,76    0,00    0,00    0,00    0,00    0,00    0,00   69,10
15.01.34     all   25,88    0,00    0,25    0,00    0,00    0,00    0,00    0,00    0,00   73,87
15.01.35     all   26,38    0,00    3,02    0,00    0,00    0,00    0,00    0,00    0,00   70,60
15.01.36     all   25,81    0,00    0,25    0,00    0,00    0,00    0,00    0,00    0,00   73,93
15.01.37     all   27,00    0,00    2,50    0,00    0,00    0,00    0,00    0,00    0,00   70,50
15.01.38     all   28,07    0,00    1,75    0,75    0,00    0,00    0,00    0,00    0,00   69,42
15.01.39     all   29,72    0,00    3,02    0,00    0,00    0,00    0,00    0,00    0,00   67,25
15.01.40     all   42,53    0,00    6,08    0,00    0,00    0,00    0,00    0,00    0,00   51,39
15.01.41     all   58,29    0,00    8,04    0,25    0,00    0,25    0,00    0,00    0,00   33,17
15.01.42     all   40,66    0,00    5,05    0,00    0,00    0,00    0,00    0,00    0,00   54,29
15.01.43     all   43,80    0,00    7,34    0,76    0,00    0,25    0,00    0,00    0,00   47,85
15.01.44     all   25,19    0,00   11,20    0,51    0,00    0,00    0,00    0,00    0,00   63,10
15.01.45     all   63,73    0,00    4,53    0,00    0,00    0,00    0,00    0,00    0,00   31,74
15.01.46     all   41,41    0,00    8,84    0,25    0,00    0,25    0,00    0,00    0,00   49,24
15.01.47     all    6,35    0,00    1,27    0,25    0,00    0,00    0,00    0,00    0,00   92,13
15.01.48     all   24,23    0,00    8,42    0,51    0,00    0,00    0,00    0,00    0,00   66,84
15.01.49     all   16,11    0,00    4,35    0,51    0,00    0,00    0,00    0,00    0,00   79,03
15.01.50     all   11,65    0,00    5,57    0,25    0,00    0,00    0,00    0,00    0,00   82,53
15.01.51     all    0,76    0,00    0,76    0,00    0,00    0,00    0,00    0,00    0,00   98,48
15.01.52     all   24,81    0,00    6,65    0,26    0,00    0,00    0,00    0,00    0,00   68,29
15.01.53     all    7,81    0,00    3,27    0,00    0,00    0,25    0,00    0,00    0,00   88,66
15.01.54     all    2,02    0,00    0,76    0,25    0,00    0,00    0,00    0,00    0,00   96,98
15.01.55     all    1,75    0,00    3,00    0,00    0,00    0,00    0,00    0,00    0,00   95,25
15.01.56     all    3,28    0,00    2,27    0,00    0,00    0,00    0,00    0,00    0,00   94,44
15.01.57     all    2,76    0,00    5,01    0,00    0,00    0,00    0,00    0,00    0,00   92,23
15.01.58     all    0,75    0,00    1,01    0,00    0,00    0,00    0,00    0,00    0,00   98,24
15.01.59     all    1,75    0,00    2,26    0,25    0,00    0,00    0,00    0,00    0,00   95,74
15.02.00     all    1,26    0,00    0,51    0,00    0,00    0,00    0,00    0,00    0,00   98,23
15.02.01     all    3,48    0,00    3,98    0,00    0,00    0,00    0,00    0,00    0,00   92,54
15.02.02     all    1,76    0,00    0,25    0,00    0,00    0,00    0,00    0,00    0,00   97,98
15.02.03     all    1,75    0,00    2,76    0,00    0,00    0,00    0,00    0,00    0,00   95,49
15.02.04     all    0,75    0,00    0,00    0,25    0,00    0,00    0,00    0,00    0,00   98,99
15.02.05     all    1,51    0,00    2,51    0,00    0,00    0,00    0,00    0,00    0,00   95,98
15.02.06     all    1,75    0,00    1,50    0,00    0,00    0,00    0,00    0,00    0,00   96,76
15.02.07     all    1,76    0,00    2,77    0,00    0,00    0,00    0,00    0,00    0,00   95,47
15.02.08     all    1,76    0,00    0,50    0,00    0,00    0,00    0,00    0,00    0,00   97,74
15.02.09     all    1,25    0,00    2,26    0,50    0,00    0,00    0,00    0,00    0,00   95,99
15.02.10     all    1,25    0,00    0,75    0,00    0,00    0,00    0,00    0,00    0,00   98,00
15.02.11     all    2,52    0,00    1,76    0,00    0,00    0,00    0,00    0,00    0,00   95,72
15.02.12     all    1,25    0,00    1,75    0,00    0,00    0,00    0,00    0,00    0,00   96,99
15.02.13     all    0,75    0,00    0,25    0,00    0,00    0,00    0,00    0,00    0,00   99,00
15.02.14     all    1,76    0,00    2,26    0,25    0,00    0,00    0,00    0,00    0,00   95,73
15.02.15     all    1,00    0,00    1,25    0,00    0,00    0,00    0,00    0,00    0,00   97,76
15.02.16     all    1,51    0,00    1,76    0,00    0,00    0,25    0,00    0,00    0,00   96,47
15.02.17     all    0,50    0,00    0,25    0,00    0,00    0,00    0,00    0,00    0,00   99,25
15.02.18     all    1,75    0,00    2,50    0,00    0,00    0,00    0,00    0,00    0,00   95,75
15.02.19     all    1,01    0,00    0,50    0,25    0,00    0,00    0,00    0,00    0,00   98,24
15.02.20     all   15,48    0,00    6,60    0,25    0,00    0,00    0,00    0,00    0,00   77,66
15.02.21     all   23,35    0,00   11,17    0,51    0,00    0,25    0,00    0,00    0,00   64,72
15.02.22     all    7,91    0,00    4,08    0,00    0,00    0,26    0,00    0,00    0,00   87,76
15.02.23     all   29,38    0,00    8,51    0,52    0,00    0,00    0,00    0,00    0,00   61,60
15.02.24     all   40,36    0,00   11,31    0,77    0,00    0,00    0,00    0,00    0,00   47,56
15.02.25     all   42,32    0,00    9,57    0,25    0,00    0,25    0,00    0,00    0,00   47,61
15.02.26     all   28,21    0,00    2,77    0,00    0,00    0,00    0,00    0,00    0,00   69,02
15.02.27     all   27,14    0,00    1,26    0,00    0,00    0,00    0,00    0,00    0,00   71,61
15.02.28     all   25,75    0,00    1,50    0,00    0,00    0,00    0,00    0,00    0,00   72,75
15.02.29     all   26,88    0,00    1,26    0,25    0,00    0,00    0,00    0,00    0,00   71,61
15.02.30     all   26,87    0,00    2,99    0,00    0,00    0,00    0,00    0,00    0,00   70,15
15.02.31     all   28,64    0,00    4,02    0,00    0,00    0,00    0,00    0,00    0,00   67,34
15.02.32     all   25,63    0,00    0,25    0,00    0,00    0,00    0,00    0,00    0,00   74,12
15.02.33     all   27,20    0,00    2,52    0,00    0,00    0,00    0,00    0,00    0,00   70,28
15.02.34     all   25,75    0,00    0,25    0,25    0,00    0,00    0,00    0,00    0,00   73,75
15.02.35     all   26,88    0,00    2,26    0,00    0,00    0,00    0,00    0,00    0,00   70,85
15.02.36     all   12,06    0,00    2,51    0,00    0,00    0,00    0,00    0,00    0,00   85,43
15.02.37     all    2,77    0,00    5,54    0,00    0,00    0,00    0,00    0,00    0,00   91,69
